timestamp,sentence,author,date,label
2022-11-14 15:37:00,</s></s></s></s></s></s></s></s></s></s></s></s></s></s>Alibaba ’ Big Sale Is Track Set Record Why Stock Still Could Fall ,by Tomi Kilgore,2022-11-14,1
2022-11-14 08:23:00,</s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s>Private company face revaluation cut next year executive big tech investor warn ,by Isabel Wang,2022-11-14,2
2022-11-13 19:17:00,</s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s>Alibaba Other Chinese Stocks Are Rallying Again It Doesn ’ Make Sense ,by Barron's,2022-11-13,2
2022-11-12 12:19:00,</s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s>China stock include Alibaba rise amid latest reopen hop ,by Barron's,2022-11-12,1
2022-11-11 12:08:00,</s></s></s></s></s></s></s></s></s></s></s></s></s></s>Love Hate Him Elon Musk Is About Show Whether Twitter Can Take Flight ,by Isabel Wang,2022-11-11,1
2022-11-11 09:39:00,</s></s></s></s></s></s></s></s></s></s></s></s></s></s>Alibaba JD.com Nio extend rally Chinese stock amid continue hope relax COVID rule ,by Barron's,2022-11-11,1
2022-11-11 08:18:00,</s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s>Alibaba JD.com and Tencent Climb Optimism Over U.S. Audits China Reopening ,by Isabel Wang,2022-11-11,1
2022-11-10 15:42:00,</s></s></s></s></s></s>Alibaba JD.com and Other Chinese Stocks Rally Amid Covid Rule Rumors China Denies It ’ Easing Restrictions ,by Barron's,2022-11-10,1
2022-11-10 06:48:00,</s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s>Alibaba Nio among Chinese stock surge hop build country ’ reopen ,by Philip van Doorn,2022-11-10,2
2022-11-07 10:16:00,</s></s></s></s></s></s></s></s>Alibaba stock drop toward 6 1/2-year low as weak data China clip U.S. share China-based company ,by Barron's,2022-11-07,0
2022-11-07 09:22:00,</s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s>Why China ’ party congress leave investors feel gloomy ,by Barron's,2022-11-07,2
2022-11-06 18:12:00,</s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s>Chinese Stocks Look Cheap But Bargain Hunters Risk Losing Big ,by Steve Goldstein,2022-11-06,2
2022-11-04 16:36:00,</s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s>Alibaba JD Baidu and NIO Sink China Tech Stocks Follow U.S. Selloff ,by Tomi Kilgore,2022-11-04,2
2022-11-04 06:00:00,</s></s></s></s></s></s></s></s>It look like China ’ Xi ‘ instal war cabinet ’ remove reformers say Kyle Bass ,by Associated Press,2022-11-04,1
2022-11-01 11:27:00,</s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s>Beijing Battered China ’ Stock Market Here ’ How Play It ,by Barron's,2022-11-01,2
2022-11-01 10:17:00,</s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s>Why investors flee Chinese assets Xi tighten grip power ,by Barron's,2022-11-01,2
2022-11-01 08:29:00,</s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s>Chinese Stocks Are Screaming Bargain Don ’ Buy Them ,by Associated Press,2022-11-01,1
2022-10-31 07:53:00,</s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s>Chinese Stocks Stagnant After Monday ’ Plunge ,by Associated Press,2022-10-31,2
2022-10-29 11:31:00,</s></s></s></s></s></s></s></s></s></s></s></s>Xi ’ power move punish Chinese stock push down much 26 % one day ,by Barron's,2022-10-29,2
2022-10-29 08:25:00,</s></s></s></s></s></s></s></s></s></s></s></s></s></s>Las Vegas Sands Wynn Are Falling Xi ’ Third Term Makes Investors Fold ,by Barron's,2022-10-29,2
2022-10-28 08:43:00,</s></s></s></s></s></s></s></s></s></s></s></s>Alibaba Tencent and Other Chinese Stocks Are Free Fall It ’ About Xi Jinping ,by Tomi Kilgore,2022-10-28,1
2022-10-26 09:14:00,</s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s>Hong Kong stock suffer worst single-day rout since 2008 Xi consolidate power ,by Barron's,2022-10-26,2
2022-10-26 08:54:00,</s></s></s></s></s></s></s></s>Nio ’ stock dive $ 10 Alibaba hit 6½-year low Xi ’ power move fuel fear ,by Barron's,2022-10-26,2
2022-10-25 09:44:00,</s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s>President Xi Consolidates Power China Investors Are Running Scared ,by Barron's,2022-10-25,2
2022-10-25 09:08:00,</s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s>China ’ GDP Growth Exceeds Expectations Markets Aren ’ Reassured ,by Ciara Linnane,2022-10-25,2
2022-10-25 05:13:00,</s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s>China ’ Xi name third term party leader expand power promote ally ,by Barron's,2022-10-25,1
2022-10-24 13:38:00,</s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s>This Money Manager Won ’ Apologize Investing Europe It ’ Full Bargains ,by Barron's,2022-10-24,1
2022-10-24 11:25:00,</s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s>Alibaba Other China Stocks Jump President Xi Reassures Tech ,by Emily Bary,2022-10-24,1
2022-10-24 10:21:00,</s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s>Musk a ‘ super app ’ plan Twitter It ’ super vague ,by Barron's,2022-10-24,1
2022-10-24 09:53:00,</s></s>China president Xi Jinping all certain be give third five-year term party leader the end party congress open Sunday ,by Barron's,2022-10-24,0
2022-10-24 09:52:00,</s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s>Semiconductor Stocks Tumble After U.S Announces New Chip Restrictions ,by Barron's,2022-10-24,2
2022-10-24 06:38:00,</s></s></s></s></s></s></s></s></s></s></s></s></s></s>New Oriental Is Tumbling Why It ’ a Warning Other U.S.-Listed Chinese Stocks ,by Barron's,2022-10-24,0
2022-10-24 05:25:00,</s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s>Alibaba stock drop J.P. Morgan cut price target turn cautious revenue outlook ,by Barron's,2022-10-24,2
2022-10-23 15:21:00,</s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s>Hong Kong Shares Hit 11-Year Low Alibaba Tencent and JD.com Lead Decline ,by Michael Brush,2022-10-23,2
2022-10-20 10:50:00,</s></s></s></s></s></s></s></s></s></s>Alibaba Is Pouring $ 1 Billion Into Cloud Computing The Move Is Critical Its Growth ,by Chris Matthews,2022-10-20,1
2022-10-17 08:40:00,</s></s></s></s></s></s></s></s></s></s></s></s></s></s>Dow Wavered Investors Wait the Fed—and What Else Happened the Stock Market Today ,by Emily Bary,2022-10-17,0
2022-10-15 12:53:00,</s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s>Goldman Sachs Prefers US Stock Market Why Alibaba Is Exception ,by Barron's,2022-10-15,1
2022-10-14 08:57:00,</s></s>This AIG spinoff the biggest IPO the year just $ 1.8 billion a sign the deep freeze new offer ,by Joseph Adinolfi,2022-10-14,1
2022-10-10 13:42:00,</s></s></s></s></s></s></s></s></s></s>The Dow Slipped Bed Bath & Beyond Slid—and What Else Happened the Stock Market Today ,by Emily Bary,2022-10-10,0
2022-10-10 08:58:00,</s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s>Chinese Stocks Slump New Lockdowns A Comeback Prediction Alibaba ,by Barron's,2022-10-10,2
2022-09-29 08:03:00,</s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s>U.S.-listed Chinese stock fall amid lockdown restrictions 65 million people ,by Barron's,2022-09-29,2
2022-09-23 08:15:00,</s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s>Alibaba JD.com NIO and Other Chinese Stocks Slide Lockdowns Bite ,by Barron's,2022-09-23,2
2022-09-23 06:10:00,</s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s>China Blinked Public-Company Audits It Won ’ Happen Twice ,by Barron's,2022-09-23,2
2022-09-19 16:12:00,</s></s></s></s></s></s></s></s></s></s>The Dow Slipped Bed Bath & Beyond Tumbled—and What Else Happened the Stock Market Today ,by Barron's,2022-09-19,0
2022-09-19 08:35:00,</s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s>Alibaba JD.com Stocks Are Rising Let U.S. Audits Begin ,by Barron's,2022-09-19,2
2022-09-14 07:38:00,</s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s>Baidu Stock Is Tumbling An Earnings Beat Can ’ Offset Falling Revenue ,by Tomi Kilgore,2022-09-14,2
2022-09-06 16:23:00,</s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s>U.S.-China relations get whole lot better boost prospect these three stock ,by Barron's,2022-09-06,1
2022-09-06 14:39:00,</s></s></s></s></s></s></s></s></s></s>SEC ’ Gensler caution deal Chinese just ‘ first step ’ toward avoid stock delist ,by Barron's,2022-09-06,2
2022-09-06 13:40:00,</s></s></s></s></s></s></s></s></s></s></s></s></s></s>Alibaba Nio stock rally along other Chinese name SEC reach audit deal China ,by Associated Press,2022-09-06,1
2022-09-05 08:53:00,</s></s></s></s></s></s></s></s></s></s></s></s></s></s>Alibaba JD.com and Other China Stocks Rose Potential Deal Ending U.S. Delisting Risk ,by Barron's,2022-09-05,2
2022-09-02 12:21:00,</s></s></s></s></s></s></s></s></s></s>Dow S & P 500 book best day 2 weeks ahead Powell speech Jackson Hole ,by Barron's,2022-09-02,1
2022-08-31 16:40:00,</s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s>U.S. China near deal allow audit inspection New York list Chinese company ,by Emily Bary,2022-08-31,1
2022-08-31 11:55:00,</s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s>Alibaba among China stock gain report detail possible resolution U.S.-China audit issue ,by Tomi Kilgore,2022-08-31,2
2022-08-30 10:22:00,</s></s></s></s></s></s></s></s></s></s></s></s></s></s>Alibaba JD.com and Other Asian Stocks Jump This Time Thank China ’ Government ,by Emily Bary,2022-08-30,1
2022-08-28 06:34:00,</s></s></s></s></s></s></s></s></s></s></s></s></s></s>JD.com Stock Jumps Results Smash Estimates But It ’ Not All Good News ,by Barron's,2022-08-28,1
2022-08-27 13:08:00,</s></s>‘ Stuck an ever-so-draining rat race ’ Burnout apathy the rise rise China ’ youth face bleak job market ,by Barron's,2022-08-27,2
2022-08-26 10:21:00,</s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s>China Stocks Are No Longer Sure Thing Where Invest Now ,by Barron's,2022-08-26,1
2022-08-25 17:11:00,</s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s>Bridgewater World ’ Largest Hedge Fund Sold $ 1 Billion Chinese Stocks ,by Barron's,2022-08-25,1
2022-08-25 16:33:00,</s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s>Walmart Home Depot Alibaba and More Stock Market Movers Tuesday ,by Emily Bary,2022-08-25,1
2022-08-25 10:45:00,</s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s>Alibaba JD.com and Bilibili Fall Report Tencent Sell Meituan Stake ,by Barron's,2022-08-25,2
2022-08-25 10:41:00,</s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s>Value stock Tiger Global Management hold more halve the second quarter ,by Barron's,2022-08-25,1
2022-08-25 06:03:00,</s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s>The SoftBank Experiment Has Failed Here ’ What Comes Next ,by Barron's,2022-08-25,0
2022-08-23 10:41:00,</s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s>Sinopec PetroChina Delist From NYSE Alibaba Stock Slumps Concern ,by Barron's,2022-08-23,2
2022-08-22 18:57:00,</s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s>Three Chinese corporate giants leave New York Stock Exchange ,by Emily Bary,2022-08-22,1
2022-08-19 02:30:00,</s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s>Alibaba Stock Sale Give SoftBank $ 34 Billion Gain ,by Barron's,2022-08-19,0
2022-08-16 09:38:00,</s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s>Alibaba Says Primary Listing Hong Kong Is Approved ,by Mike Murphy,2022-08-16,1
2022-08-16 08:44:00,</s></s></s></s></s></s></s></s></s></s></s></s></s></s>Alibaba earn highlight ‘ attractive turnaround story ’ though stock give back gain ,by Barron's,2022-08-16,1
2022-08-16 06:38:00,</s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s>Alibaba stock gain earn company say trend improve ,by Barron's,2022-08-16,2
2022-08-15 15:10:00,</s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s>The Dow Wavered Alibaba Gained—and What Else Happened the Stock Market Today ,by Barron's,2022-08-15,1
2022-08-14 20:07:00,</s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s>Alibaba Eli Lilly Walmart More Stock Market Movers Thursday ,by Emily Bary,2022-08-14,1
2022-08-12 09:00:00,</s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s>Alibaba Stock Jumps Earnings Beat Everything Is Still Not Rosy ,by Barron's,2022-08-12,2
2022-08-12 08:03:00,</s></s></s></s></s></s></s></s></s></s></s></s></s></s>Tech Is Rallying So Why Is Sector ’ Biggest Global Investor Cashing In ,by Barron's,2022-08-12,2
2022-08-10 07:29:00,</s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s>SoftBank Is Ready Slash Its Massive Stake Alibaba Here ’ Why ,by Barron's,2022-08-10,1
2022-08-09 08:53:00,</s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s>Alibaba expect post first revenue decline amid storm challenge ,by Barron's,2022-08-09,2
2022-08-05 10:33:00,</s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s>Alibaba Tesla Rival XPeng Are Teaming Up Why Stocks Are Falling ,by Barron's,2022-08-05,2
2022-08-05 07:59:00,</s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s>Pelosi ’ Taiwan Visit Could Jolt Global Stocks ,by Associated Press,2022-08-05,2
2022-08-04 19:27:00,</s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s>Dow Slips Boeing Gained—and What Else Happened the Stock Market Today ,by Associated Press,2022-08-04,0
2022-08-04 16:23:00,</s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s>Alibaba Boeing NIO More Stock Market Movers Monday ,by Therese Poletti,2022-08-04,1
2022-08-04 09:28:00,</s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s>Oil ’ Next Move ,by Emily Bary,2022-08-04,2
2022-08-04 07:43:00,</s></s></s></s></s></s></s></s></s></s></s></s>Alibaba say will 'strive maintain ' NYSE list crack SEC 's delist warn list ,by Barron's,2022-08-04,0
2022-08-04 06:47:00,</s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s>Alibaba Stock Rises E-Commerce Giant Resolves Maintain U.S Listing ,by Barron's,2022-08-04,2
2022-08-04 05:02:00,</s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s>Alibaba share keep slide Hong Kong follow delist threat SEC ,by Barron's,2022-08-04,2
2022-08-02 11:07:00,</s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s>Coal Stages Sudden Recovery It Probably Won ’ Last ,by Barron's,2022-08-02,2
2022-08-02 10:22:00,</s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s>People Are Still Investing Chinese Stocks What They Know ,by Tomi Kilgore,2022-08-02,1
2022-08-02 08:25:00,</s></s></s></s></s></s></s></s></s></s></s></s></s></s>Alibaba Added SEC Delisting Watchlist It ’ One More Reason Stock Is Slumping ,by Barron's,2022-08-02,0
2022-08-01 18:59:00,</s></s></s></s></s></s></s></s></s></s></s></s></s></s>Alibaba lead sharp drop Chinese internet stock it head worst month since November ,by Chris Matthews,2022-08-01,2
2022-08-01 07:55:00,</s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s>Taiwan Semiconductor Stock Will Benefit From Spending Spree ,by Barron's,2022-08-01,1
2022-08-01 07:46:00,</s></s></s></s></s></s></s></s></s></s></s></s></s></s>Jack Ma Might Step Away From Ant Group What That Would Mean Alibaba ,by Barron's,2022-08-01,0
2022-08-01 06:32:00,</s></s></s></s></s></s></s></s></s></s></s></s></s></s>The Dow Slipped Walmart Tanked — What Else Happened the Stock Market Today ,by Tomi Kilgore,2022-08-01,0
2022-08-01 05:44:00,</s></s></s></s></s></s></s></s>Alibaba Wants Move Its Stock Hong Kong It ’ Just Beginning Chinese Shares Listed the U.S ,by Barron's,2022-08-01,1
2022-07-31 23:10:00,</s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s>Alibaba Stock Jumps It Seeks Primary Listing Hong Kong ,by James Rogers,2022-07-31,1
2022-07-30 09:59:00,</s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s>Asian market rise ahead possible U.S. rate hike ,by Joseph Adinolfi,2022-07-30,2
2022-07-30 09:51:00,</s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s>Alibaba seek primary list Hong Kong in addition to NYSE ,by Tomi Kilgore,2022-07-30,1
2022-07-29 13:44:00,</s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s>What Happens When Stock Delists ,by Barron's,2022-07-29,0
2022-07-29 12:24:00,</s></s></s></s></s></s></s></s></s></s>‘ People freak ’ The cloud boom come back Earth and could scary tech stock ,by Barron's,2022-07-29,2
2022-07-29 03:30:00,</s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s>After rocky stretch can Alibaba become ‘ bore steady ’ investors ,by Barron's,2022-07-29,1
2022-07-28 06:52:00,</s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s>Alibaba JD.com and Other Opportunities the Tech Wreck ,by Barron's,2022-07-28,2
2022-07-26 16:07:00,</s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s>Jeremy Siegel Why Today ’ Inflation Is Different From 1970s ,by Barron's,2022-07-26,0
2022-07-26 14:20:00,</s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s>The Dow Soared Citigroup Jumped—and What Else Happened the Stock Market Today ,by Tomi Kilgore,2022-07-26,1
2022-07-26 10:35:00,</s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s>Alibaba Stock Tumbles Report Shanghai Authorities Probing Data Theft ,by Barron's,2022-07-26,2
2022-07-25 23:59:00,</s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s>Alibaba cloud executive call by Shanghai authorities regard data break -- WSJ ,by Barron's,2022-07-25,2
2022-07-25 22:08:00,</s></s></s></s></s></s></s></s></s></s></s></s>China ’ Second Quarter Was Grim Here ’ What It Means Its Stock Recovery ,by Barron's,2022-07-25,2
2022-07-25 06:30:00,</s></s></s></s></s></s></s></s></s></s></s></s></s></s>SEC Chief Gensler question whether deal be make keep Chinese stock list U.S ,by Tomi Kilgore,2022-07-25,1
2022-07-23 08:43:00,</s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s>Alibaba Is Tumbling Chinese Tech Stocks Have New Headache ,by Barbara Kollmeyer,2022-07-23,2
2022-07-20 13:03:00,</s></s></s></s></s></s></s></s></s></s></s></s>Alibaba Is a Roll Why Chinese Tech Stocks Are Trouncing S & P 500 ,by Barron's,2022-07-20,1
2022-07-18 08:41:00,</s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s>Alibaba Is Dropping Why Wall Street Suddenly Loves Stock ,by Barron's,2022-07-18,0
2022-07-15 20:33:00,</s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s>Alibaba Stock Is Back Its Groove Why Chinese Tech Could Keep Outperforming ,by Barron's,2022-07-15,1
2022-07-15 16:31:00,</s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s>Intel win latest race chip use the cloud say KeyBanc Capital Markets ,by Emily Bary,2022-07-15,2
2022-07-14 12:12:00,</s></s></s></s></s></s></s></s></s></s></s></s></s></s>JD.com Considers On-Demand Food Delivery China It Would Face Off Against Alibaba Meituan ,by Tomi Kilgore,2022-07-14,2
2022-07-14 11:56:00,</s></s></s></s></s></s>Dow end lower mix finish U.S. stock S & P 500 suffer worst week since March 2020 ,by Associated Press,2022-07-14,2
2022-07-14 08:16:00,</s></s></s></s></s></s></s></s></s></s>Alibaba Stock Rises Report Ant Group Could Be Given Permission Set Up Bank Holding Company ,by Emily Bary,2022-07-14,1
2022-07-13 14:12:00,</s></s></s></s></s></s></s></s></s></s></s></s></s></s>Alibaba NIO stock soar report Ant Group OK 'd set financial hold company ,by Tomi Kilgore,2022-07-13,1
2022-07-11 10:37:00,</s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s>Alibaba Stock Is Popular Among Bargain Hunters Now ,by Tomi Kilgore,2022-07-11,1
2022-07-08 11:00:00,</s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s>NIO Stock Is Jumping It ’ Not Just About New Car ,by Tomi Kilgore,2022-07-08,1
2022-07-06 10:10:00,</s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s>Alibaba Stock Is Tanking Again Are Regulators Really Easing Up ,by Tomi Kilgore,2022-07-06,2
2022-07-06 06:17:00,</s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s>Stocks Closed Red Fed Dread Was the Big Downer ,by Tomi Kilgore,2022-07-06,0
2022-07-05 08:18:00,</s></s></s></s></s></s></s></s></s></s></s></s></s></s>Alibaba Stock Has Jumped Its Highest Level Months What ’ Driving Shares Now ,by Barron's,2022-07-05,1
2022-06-24 13:39:00,</s></s></s></s></s></s></s></s></s></s></s></s>DiDi Nio Alibaba stock surge amid sign China 's regulatory hold tech continue ease ,by Steve Goldstein,2022-06-24,1
2022-06-20 02:00:00,</s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s>China ’ Tech-Stock Bounce Could Be Short-Lived Sit Out This Rally ,by Emily Bary,2022-06-20,2
2022-06-18 07:24:00,</s></s></s></s></s></s></s></s></s></s>Stock Market Today The Dow Is Slipping Oil Prices Are Rising and Alibaba Is Jumping ,by Barron's,2022-06-18,0
2022-06-17 11:20:00,</s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s>China Is Lifting Covid Restrictions Alibaba JD.Com and Other Stocks Are Rising ,by Barron's,2022-06-17,2
2022-06-17 07:30:00,</s></s></s></s></s></s></s></s></s></s></s></s></s></s>China stock enjoy big broad rally Shanghai move toward lift COVID lockdown measure ,by Barron's,2022-06-17,1
2022-06-16 08:29:00,</s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s>Here ’ what Goldman Sachs see the next big there-is-no-alternative-trade ,by Tomi Kilgore,2022-06-16,1
2022-06-14 13:58:00,</s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s>Al Gore ’ Investment Firm Bought Alibaba Salesforce It Sold Cisco Microsoft ,by Tomi Kilgore,2022-06-14,2
2022-06-09 11:28:00,</s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s>Alibaba Stock Is Rallying After China Moves Ease Lockdown Measures ,by Barron's,2022-06-09,2
2022-06-08 16:11:00,</s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s>Alibaba Stock Falls Back After Rallying China Lockdowns Dampen Earnings Beat ,by Tomi Kilgore,2022-06-08,2
2022-06-08 12:16:00,</s></s></s></s></s></s></s></s></s></s></s></s></s></s>Alibaba stock soar earn beat sign ‘ improve ’ condition amid COVID-19 resurgence ,by Barron's,2022-06-08,2
2022-06-08 07:57:00,</s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s>Global share ’ rise broadly cheer U.S. earn rally ,by Barron's,2022-06-08,2
2022-06-01 09:12:00,</s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s>Alibaba Stock Gains Earnings Beat Its Sales Were ‘ Relief ’ ,by Tomi Kilgore,2022-06-01,1
2022-05-31 16:07:00,</s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s>Alibaba share gain earn beat ,by Barron's,2022-05-31,2
2022-05-31 13:12:00,</s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s>Ex-Alibaba.com President Named Payoneer Co-CEO ,by Barron's,2022-05-31,1
2022-05-31 11:47:00,</s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s>Alibaba executive draw scorn propose individual carbon tracker ,by Barron's,2022-05-31,1
2022-05-31 07:14:00,</s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s>Alibaba earn preview COVID-19 lockdowns could ‘ amplify ’ challenge ,by Tomi Kilgore,2022-05-31,2
2022-05-30 09:00:00,</s></s></s></s></s></s></s></s></s></s></s></s>NYSE Sees More Chinese Companies Listing the U.S. Hurdles Stocks Like Alibaba Cleared Months ,by Barron's,2022-05-30,1
2022-05-30 06:01:00,</s></s></s></s></s></s></s></s></s></s></s></s></s></s>Alibaba Leads Chinese Tech Stocks Into Another Slump Why More Pain Could Come ,by Barron's,2022-05-30,2
2022-05-27 09:28:00,</s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s>Alibaba ’ Target Price Is Cut Slowing E-Commerce Demand Seen Impacting Earnings ,by Barron's,2022-05-27,2
2022-05-27 07:55:00,</s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s>China ADSs fly fade regulatory headwinds send iQIYI NIO Alibaba stock surge ,by Barron's,2022-05-27,1
2022-05-27 06:25:00,</s></s></s></s></s></s></s></s></s></s></s></s>J.P. Morgan Says Buy Tencent Alibaba Why They ’ Now Positive Chinese Tech Stocks ,by Barron's,2022-05-27,1
2022-05-27 05:52:00,</s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s>While SoftBank Struggling Its Chip Unit Is Thriving An IPO Is Coming ,by Steve Goldstein,2022-05-27,2
2022-05-26 10:25:00,</s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s>DiDi Stock Plunges An SEC Probe Has Alibaba JD.com Investors On Edge ,by Barron's,2022-05-26,2
2022-05-26 07:30:00,</s></s></s></s></s></s></s></s></s></s></s></s></s></s>DiDi 's stock selloff SEC probe disclosure weigh U.S.-listed share other China-based company ,by Barron's,2022-05-26,0
2022-05-26 07:16:00,</s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s>Alibaba Stock Tumbled Then Rebounded on ‘ Ma ’ Confusion What Know ,by Barron's,2022-05-26,2
2022-05-26 07:14:00,</s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s>China Tries Steady Its Economy Be Cautious ,by Barron's,2022-05-26,2
